subject_id,epoch_id,delta_Frontal_abs,delta_Frontal_rel,theta_Frontal_abs,theta_Frontal_rel,alpha1_Frontal_abs,alpha1_Frontal_rel,alpha2_Frontal_abs,alpha2_Frontal_rel,beta1_Frontal_abs,beta1_Frontal_rel,beta2_Frontal_abs,beta2_Frontal_rel,gamma_Frontal_abs,gamma_Frontal_rel,delta_Central_abs,delta_Central_rel,theta_Central_abs,theta_Central_rel,alpha1_Central_abs,alpha1_Central_rel,alpha2_Central_abs,alpha2_Central_rel,beta1_Central_abs,beta1_Central_rel,beta2_Central_abs,beta2_Central_rel,gamma_Central_abs,gamma_Central_rel
P1G1_Baseline_S1,43,7.292787798542345e-08,0.5154072204911445,2.352218320837181e-09,0.01662396247116033,8.839779499531704e-10,0.006247386195055463,9.048747635185151e-10,0.006395071399868205,7.888913725902565e-09,0.05575375574447096,2.6217327240541674e-08,0.18528716500506434,3.022045672969334e-08,0.2135787031694161,0.00022658238200527606,0.9932238650803702,7.992378615842379e-07,0.0035034591435391576,1.743681984780584e-07,0.0007643429930728045,1.1374600320844838e-07,0.0004986056018314284,2.39083343420722e-07,0.0010480218290896844,1.2780617115103594e-07,0.0005602383476081532,9.148594892018994e-08,0.0004010286544915064
P1G1_Baseline_S1,44,1.4747409896056538e-08,0.15582453448725966,3.3751850701983633e-09,0.03566298394626194,1.0210621815525975e-09,0.010788778520730237,1.1658663334158897e-09,0.012318812588743332,7.423797949808299e-09,0.07844156145450885,3.137831523434089e-08,0.33155051624984766,3.542949250329692e-08,0.37435618968740797,0.00013738160229494274,0.9846550366716211,1.1476300841517331e-06,0.008225408087538941,2.2957939740928918e-07,0.0016454642120840503,1.6431817175446997e-07,0.0011777174871446918,3.130544540427297e-07,0.0022437549116939193,1.6437145967332233e-07,0.0011780994175983712,1.2191516891864851e-07,0.0008738024824073389
P1G1_Baseline_S1,45,4.2608388901193264e-08,0.49052726927951046,2.9134712564815704e-09,0.033541214216767194,1.1336563536044367e-09,0.01305117066792868,1.2017680560563843e-09,0.013835303752312837,7.37296746730446e-09,0.08488097511995436,1.2273032769503147e-08,0.14129276899351917,1.9259141751217747e-08,0.2217200522131753,0.00013860969926648352,0.9954276379200786,3.582337712598332e-07,0.0025726612108349337,7.53708509880847e-08,0.0005412768988327,4.7244147634327675e-08,0.0003392845560884778,7.650673704393028e-08,0.0005494342816096651,4.3906368097281146e-08,0.00031531424219238813,3.532301164458377e-08,0.00025367273886073337
P1G1_Baseline_S1,46,2.027156114680246e-08,0.3944164446412115,2.1175220785813304e-09,0.041199862390226154,1.1597110954747702e-09,0.022564079982575636,1.3397435300972975e-09,0.02606690604859468,6.840941757452225e-09,0.13310173333135253,9.120044238105485e-09,0.1774454072537734,1.044681477532782e-08,0.2032599024648877,2.659555254696532e-05,0.98577762307589,2.043614911272042e-07,0.007574762156788012,5.1015654578451466e-08,0.0018909210711527357,3.00866924197596e-08,0.0011151784903656843,5.016117676468876e-08,0.0018592494182801506,2.777141280514911e-08,0.0010293614789982247,2.021280243280521e-08,0.0007491977578855326
P1G1_Baseline_S1,47,6.357409034748753e-08,0.5827696624048352,2.67753672189363e-09,0.024544388491689474,1.4214612435175009e-09,0.013030221659144655,1.9688515296602003e-09,0.0180480276633744,7.286437651534508e-09,0.06679316663610682,1.1735358139559409e-08,0.10757543936232115,2.0325831735288683e-08,0.18632241584153159,9.936678030721122e-05,0.9936209347486797,3.2383203327273775e-07,0.00323816759089126,8.253461632658663e-08,0.0008253072341682301,5.960109399943002e-08,0.0005959828279497935,8.79845128649874e-08,0.0008798036289998577,4.6933044574032615e-08,0.00046930830883394793,3.695131364680062e-08,0.0003694957076440683
P1G1_Baseline_S1,48,1.0098364846778764e-08,0.27056848308058834,2.4540196429173066e-09,0.0657512758063899,7.926208882013186e-10,0.021236926436365443,1.2942962023964613e-09,0.03467846185524622,5.0946139737104875e-09,0.13650150253659318,7.184855784418004e-09,0.19250597103974484,1.030399712227448e-08,0.2760780495992741,0.00017460350362822588,0.9911993625957677,8.432773760446305e-07,0.004787166238122081,1.7905209378669016e-07,0.0010164533789121205,1.0932397427982073e-07,0.0006206167194292025,2.2502908417519866e-07,0.001277458242045888,1.1458777894873326e-07,0.0006504985930699745,7.889514180278608e-08,0.00044787654681508095
P1G1_Baseline_S1,49,1.0975230212116794e-08,0.2061868825384633,4.973580720720526e-09,0.09343650055983499,2.4034044275791185e-09,0.0451517149822137,5.3191990201297935e-09,0.09992948142002396,1.127633355637552e-08,0.21184358027279157,9.731614860417405e-09,0.18282362113181108,8.450164110462128e-09,0.15874956253319017,0.00018130087607644578,0.9861095354147943,1.3987710007614385e-06,0.007608024029243784,2.6163036085722315e-07,0.0014230278373643206,1.9607718453790782e-07,0.0010664790238994176,3.760226809273741e-07,0.00204521654400815,1.9115937996173224e-07,0.001039730703147628,1.300666382686744e-07,0.0007074425397812509
P1G1_Baseline_S1,50,2.3772110063724927e-08,0.34335303049113064,3.4441283890660914e-09,0.04974534934494075,1.8146290347742026e-09,0.026209637118316823,2.6379972627097883e-09,0.03810197547254608,8.47844797727937e-09,0.12245866265369793,1.0472235630705302e-08,0.1512559814918022,1.851563511957773e-08,0.26743101107697215,0.00021902693628049155,0.9935972470604217,7.697726192959691e-07,0.0034920086468975945,1.5174567608508306e-07,0.0006883814775109478,1.1880429086370973e-07,0.0005389456582179367,1.9756862998413282e-07,0.0008962534480523526,9.846761257293829e-08,0.00044669003017871225,7.495345546698025e-08,0.00034002003714412893
P1G1_Baseline_S1,51,1.9647598776552936e-08,0.36555205699393123,2.8944817828069996e-09,0.053853083100376446,2.074016792062158e-09,0.0385879777575187,2.721296168247822e-09,0.050630889978262386,5.73047846694968e-09,0.10661802569242022,8.939337767665986e-09,0.16632023822847805,1.1640535336037135e-08,0.21657718507958418,3.086844919702477e-05,0.9893967689570763,1.7611784297981587e-07,0.0056449361510754,4.679774623170021e-08,0.0014999632349713286,2.8509762443550386e-08,0.0009137960467447554,3.808157426029267e-08,0.0012205921421398803,2.2251952523484802e-08,0.000713220472761687,1.8954106848978042e-08,0.0006075177912291613
P1G1_Baseline_S1,52,1.2910076597434273e-08,0.18297880559887314,2.137600845605268e-09,0.03029692710372662,1.1927346810850443e-09,0.01690502497751779,8.237806199664856e-10,0.011675716466850667,7.325583312244853e-09,0.1038279265559117,2.031791133407062e-08,0.2879725089246107,2.5747350692724225e-08,0.3649257571427808,7.364750220247625e-05,0.9952926089657752,1.9633198308664817e-07,0.0026532844404214473,4.1586154043276636e-08,0.0005620067282226681,2.3910568114843168e-08,0.00032313399652644255,3.982101194027585e-08,0.0005381521121616781,2.5078859203147307e-08,0.00033892260375052567,2.1498728002463088e-08,0.000290539725626942
P1G1_Baseline_S1,53,9.2508787842066e-08,0.516580885746574,9.404926333322061e-09,0.0525183097625624,1.454328852215245e-09,0.008121158045295724,1.5131464764452508e-09,0.00844960317068336,9.045566167815828e-09,0.05051159670394819,2.9502474775321822e-08,0.16474558695083794,3.554976839801933e-08,0.1985144468489477,0.00013063155537397882,0.9942239459187292,3.857659434264619e-07,0.0029360267308806546,8.191630089694069e-08,0.0006234569256996338,6.292967217500273e-08,0.0004789515581138534,1.0872963597263287e-07,0.0008275305871199278,7.005922829721699e-08,0.0005332139099643227,4.941770199208008e-08,0.000376113279307923
P1G1_Baseline_S1,54,2.0790476878080228e-08,0.21341236196008123,3.964047094224637e-09,0.04069058436035225,3.861918961551926e-09,0.03964224832919392,4.091274707882276e-09,0.041996564290319525,1.3403866515023133e-08,0.13758947565963045,1.5128868571207233e-08,0.15529646551633638,3.607881899148741e-08,0.3703458089420479,7.330959866686733e-05,0.9830787205989753,6.622845732973806e-07,0.008881209048057241,1.4085835696803629e-07,0.001888904807446386,1.1183796771780747e-07,0.0014997425742026623,1.7658446019329863e-07,0.00236799039090834,9.25820206613469e-08,0.0012415211115234179,7.759684159571162e-08,0.0010405704729755997
P1G1_Baseline_S1,55,3.5478262436098115e-08,0.43673920042391595,2.196423524163565e-09,0.027038084389371084,1.7286824474400272e-09,0.021280168137931176,2.937290657824259e-09,0.036158196180587535,7.794055224277062e-09,0.09594521301153598,1.0511584563806087e-08,0.12939813627721575,2.0488136712654557e-08,0.25220999653456316,0.00017597315047105898,0.9952429430440455,4.4261387313906315e-07,0.0025032701440865107,9.560556208158489e-08,0.0005407118115618751,7.081175064627131e-08,0.0004004866363228897,1.1985141405884936e-07,0.0006778379186632625,5.955719936808954e-08,0.000336834808150501,5.257573471753447e-08,0.0002973500719451381
P1G1_Baseline_S1,56,1.1711040749613518e-08,0.3021303225688681,1.662603722910024e-09,0.0428931134172327,1.2007274023345575e-09,0.030977277352278967,1.3038665307247432e-09,0.03363813890986744,4.700545421857886e-09,0.12126824036560606,6.771981927233052e-09,0.1747087323706041,1.1310788034565904e-08,0.29180429907600375,3.549108716203534e-05,0.9877932629100762,2.4338799608869107e-07,0.0067740112246199675,6.215827859142075e-08,0.001729998535868235,3.189064322404804e-08,0.0008875851670241423,5.105696169397499e-08,0.0014210250183577093,2.851487668945636e-08,0.0007936303263396923,2.1475293927748887e-08,0.0005977036027100245
P1G1_Baseline_S1,57,2.2514683444256057e-08,0.4474531896136178,1.4481076845258834e-09,0.028779458700779765,5.386064920746961e-10,0.010704178605136404,9.861261100994236e-10,0.019598111357760493,5.6755517154762995e-09,0.11279499994723659,7.975843168717006e-09,0.15851062150335873,1.1078486572414064e-08,0.22017205639117987,6.33438206052159e-05,0.9953522385119148,1.6499171294141218e-07,0.002592594972059945,4.162265789626854e-08,0.000654037052297018,2.2426174422316335e-08,0.00035239337790548685,3.539228180974583e-08,0.0005561361248625771,1.6966050207726893e-08,0.0002665957924801265,1.4282815399730775e-08,0.0002244328198795741
P1G1_Baseline_S1,58,1.671829631007945e-08,0.39346524821456147,3.1744760674636955e-09,0.07471132169626274,1.0277319740371208e-09,0.02418768089537679,1.4067487518049258e-09,0.03310784403735809,5.232174431823134e-09,0.12313927049360858,6.735555116322616e-09,0.15852134790247316,8.094910384620395e-09,0.19051378589569687,0.00011783504858370872,0.9878408870483929,7.762625495571871e-07,0.006507604441578989,1.884217610334099e-07,0.001579587073588201,1.0912663531129256e-07,0.0009148360655186047,2.011202920757279e-07,0.0016860420572269931,1.0507461246687666e-07,0.0008808669375801998,7.029945690054809e-08,0.0005893380509307887
P1G1_Baseline_S1,59,9.263067410595014e-09,0.19854951088797668,4.22200987134857e-09,0.09049680389475014,4.453646897261365e-09,0.0954618350404726,3.907129893958542e-09,0.08374749907724463,6.366759441958528e-09,0.1364685062851197,9.311350867728509e-09,0.19958444417442464,9.02972601994938e-09,0.19354794748257392,0.00014002584817610455,0.9883469559050825,9.063240125254955e-07,0.006397123034860613,1.7352151959080703e-07,0.0012247700542824828,1.2468338276874134e-07,0.0008800549571137183,2.413593729313809e-07,0.0017035911913626097,1.2153637877279385e-07,0.0008578424023595125,8.344149815215089e-08,0.0005889566231451779
P1G1_Baseline_S1,60,1.5367158403472483e-08,0.33879744165086734,2.859814504311327e-09,0.06304990240991992,1.271792846912077e-09,0.02803902657412055,2.080320377927578e-09,0.045864512055577254,5.681483788475584e-09,0.12525882285962814,8.599555895695182e-09,0.1895931219227103,9.397827090383926e-09,0.20719248749201521,0.00015067669203359488,0.9961891691383377,3.0294448465003394e-07,0.002002897796503736,7.675785380116201e-08,0.0005074795681469624,4.925346876919912e-08,0.00032563611178449434,7.791522688785094e-08,0.0005151314651859196,4.0026081178943836e-08,0.00026462983767008575,2.940283556898547e-08,0.00019439493886186542
P1G1_Baseline_S1,61,1.3167179420842145e-08,0.29970447122431,2.7264419539402245e-09,0.06205784990185604,1.1497132217966384e-09,0.026169172773079834,9.452338708422185e-10,0.021514920423705758,6.430580258538834e-09,0.1463695142636405,8.269464913686594e-09,0.18822524779615343,1.1145263512914529e-08,0.2536826757677771,1.8455554158925394e-05,0.9861569470594247,1.489483969773453e-07,0.007958931775643132,3.1190297665259685e-08,0.0016666272092714098,2.0010078929476762e-08,0.0010692216650654025,3.003360024634112e-08,0.0016048200597548186,1.5684892160356833e-08,0.0008381089635465292,1.3100232385928598e-08,0.0006999998517643305
P1G1_Baseline_S1,62,9.630641002472178e-09,0.1948420056466584,3.5234165171367433e-09,0.07128388865821708,5.027963873204768e-09,0.10172309040724084,5.679581734495821e-09,0.11490627634227296,7.173742970977323e-09,0.14513535164482189,8.47366140892474e-09,0.17143460997681967,9.818942951978056e-09,0.19865163051996465,8.53969219957261e-05,0.9952234606751765,2.2773780737786157e-07,0.0026540770262951092,5.380761482154607e-08,0.0006270788148085252,3.301045984098505e-08,0.0003847068877150898,4.893281023862617e-08,0.0005702674008400973,2.7456192975632903e-08,0.0003199769587894796,1.8814580733773054e-08,0.00021926682732142553
P1G1_Baseline_S1,63,1.5781492071959673e-08,0.351478686414294,2.1023222972832826e-09,0.04682202900076311,1.5894300867014018e-09,0.0353991115969173,2.827856817967763e-09,0.06298082559082088,5.7694949265406285e-09,0.12849573974424738,5.808618547049554e-09,0.12936708439794345,1.0921067067474531e-08,0.2432293657415692,3.953066149500134e-05,0.9750099609447902,5.613589548258386e-07,0.013845722583973435,1.2716333481591598e-07,0.0031364392454741367,7.530096401989757e-08,0.0018572719810780107,1.3269950170058183e-07,0.0032729868683537703,6.724770381929331e-08,0.0016586411305757423,4.9322035468590866e-08,0.0012165107806766467
P1G1_Baseline_S1,64,1.1177793843675287e-08,0.27314890867459823,2.80292891646715e-09,0.0684944619066028,2.3287604120762764e-09,0.05690732661733291,2.3666225772980846e-09,0.05783255473077195,4.00747100309648e-09,0.09792955088899562,7.0318270350100215e-09,0.17183497096686304,1.1106574989130187e-08,0.27140855161773086,0.00013457940570270848,0.9937635381773243,4.3760661036752145e-07,0.0032313821804896095,9.894756551775945e-08,0.0007306502974175513,7.502592779591058e-08,0.0005540077329974422,1.214266085981226e-07,0.0008966404299325487,6.497324247552796e-08,0.00047977652295454014,4.648647733891787e-08,0.0003432662371817362
P1G1_Baseline_S1,65,1.892719635684849e-08,0.40802558004509665,1.831887389019733e-09,0.03949115866870686,6.580106522845695e-10,0.01418515309992634,5.70554003622638e-10,0.012299794638678434,5.085106038177879e-09,0.1096228570623774,7.858317026520372e-09,0.16940672577552954,1.1356207377064951e-08,0.24481296726563165,0.00015749834564928497,0.9943383926561787,5.078515230130668e-07,0.0032062321989418164,9.167419746011937e-08,0.0005787690897625252,6.765221096580232e-08,0.0004271104590594662,1.196270019027096e-07,0.0007552442554228056,6.458326668711241e-08,0.00040773521350597267,4.528275536568095e-08,0.00028588479453376764
P1G1_Baseline_S1,66,1.535799134792182e-08,0.2481842751475608,2.0246783960148795e-09,0.03271868884011804,5.35071320795069e-10,0.008646722406295772,8.473298398488904e-10,0.013692802486325907,6.5229256808901875e-09,0.10541011160109828,1.465375038337251e-08,0.2368037808266326,2.183965683399851e-08,0.35292762432444275,4.298440790115581e-05,0.9784702346491466,5.019900535025446e-07,0.011426988283092415,1.3115460748805733e-07,0.002985521630523739,6.182071529557447e-08,0.0014072481803294149,1.2610989968897105e-07,0.002870687050616088,7.224110220330146e-08,0.001644451364474342,5.2390845266720606e-08,0.0011925925042279536
P1G1_Baseline_S1,67,3.8673135555745985e-08,0.3434924713017817,2.7289156651310123e-09,0.024238065321567265,1.1853433308535455e-09,0.010528148395649682,1.9533053538809444e-09,0.01734914103989375,8.527901695296187e-09,0.07574431155481302,2.536072495252243e-08,0.22525243848898083,3.405868857592912e-08,0.3025072298929599,7.439173011463647e-05,0.9940830656738049,2.518716200418272e-07,0.0033657143317082925,5.4445444328951424e-08,0.0007275445016145393,2.5419111501029736e-08,0.00033967093181875506,5.0684266462310197e-08,0.0006772845705919168,3.3626288457974137e-08,0.00044934193445996803,2.6644215658650943e-08,0.0003560417743156444
P1G1_Baseline_S1,68,2.308888100105541e-08,0.26480223023879135,3.6517294625372903e-09,0.04188102948186946,3.4859149583050873e-09,0.039979332707364895,5.400920351725839e-09,0.06194218569595058,1.0453382019411567e-08,0.11988796131574035,1.833793279509833e-08,0.2103144583702061,2.267416441191084e-08,0.26004592014660943,6.040840269157356e-05,0.9873605649353863,3.975068432254809e-07,0.006497152114693155,8.43763664457876e-08,0.0013791110694726084,7.651298603284796e-08,0.001250586040157358,1.1743306168634872e-07,0.0019194146668754604,5.5008265748261766e-08,0.0008990966475744239,4.236466280299639e-08,0.0006924400503027779
P1G1_Baseline_S1,69,2.356245278604483e-08,0.4338661362965652,2.6397263758089e-09,0.048606479722291644,1.3117157614469968e-09,0.024153217600307628,1.6716353608529376e-09,0.03078058052341337,4.806773777691267e-09,0.088509306985804,8.164691389783452e-09,0.1503401678723873,1.2051121303395188e-08,0.22190276561708328,0.0001198431643196598,0.9892378649101432,6.76927408075213e-07,0.005587654729120238,1.5654863980131095e-07,0.0012922209044694852,1.1166904949480643e-07,0.0009217651480240972,1.9056232626355324e-07,0.0015729847408104773,9.842050713556539e-08,0.0008124058881027766,6.957206491738379e-08,0.0005742782356170849
P1G1_Baseline_S1,70,9.907194510961107e-09,0.2426126350587647,2.2710590445440427e-09,0.05561489870429715,7.027400773968898e-10,0.017209071826542743,1.5953773418652208e-09,0.03906844671261228,8.58471834054452e-09,0.21022713700962364,8.1163530610805e-09,0.19875755957323826,9.558000957222327e-09,0.23406139806383455,0.00012722048049529968,0.9958276468136709,2.8303808382537194e-07,0.0022155013711403506,5.991904707444694e-08,0.0004690207379751927,4.5149781019722133e-08,0.00035341322412851275,7.967819523414045e-08,0.0006236869201677465,3.770484225577215e-08,0.0002951374196266574,2.7442828761802025e-08,0.00021481075595203018
P1G1_Baseline_S1,71,9.572246106656089e-08,0.6783793237331348,9.980190480480723e-09,0.07072900961215986,4.106410045014312e-09,0.029101880982465685,3.675139426089512e-09,0.026045492047702085,1.0189099794977219e-08,0.07220953735779669,6.657405583045938e-09,0.04718063291439524,1.0673920053526698e-08,0.07564542936749151,1.6813865215531632e-05,0.980588153947947,1.8128682317901525e-07,0.010572685637564609,5.19241526319206e-08,0.0030282274968882906,2.541436997203299e-08,0.001482171399328539,3.890549869439382e-08,0.0022689768624955422,1.9431898971216976e-08,0.0011332724329374958,1.5786640658085684e-08,0.0009206802018165447
P1G1_Baseline_S1,72,3.248720007971872e-08,0.4713063070268171,3.2892730238232317e-09,0.04771895139799568,3.0982283395541422e-09,0.0449473809210379,3.97197485717758e-09,0.05762321150933555,6.89481937389215e-09,0.10002622105789659,8.934072926435995e-09,0.1296105822396029,1.0154550931768923e-08,0.14731660122829435,6.081388347957373e-05,0.9946915684327938,1.7557244888452058e-07,0.0028717198205766422,4.609410848530615e-08,0.0007539301626767595,2.8132872713871358e-08,0.00046015037493338186,3.902861135302101e-08,0.0006383646039235402,2.060098923269476e-08,0.00033695645005172236,1.5020155261677582e-08,0.0002456745226665284
P1G1_Baseline_S1,73,1.1785882564277072e-07,0.6501408954308576,5.14703800730135e-09,0.028392442234459116,3.045080033293409e-09,0.016797478243203896,3.3539475231882693e-09,0.018501274164761536,1.009865624297926e-08,0.05570689659134303,1.5459445318080856e-08,0.08527844705007857,2.621898237204263e-08,0.14463093946237063,2.2879383300785723e-05,0.9825115941504053,2.1271257074185598e-07,0.009134536723646506,4.945794032116272e-08,0.0021238771670332745,3.1092406032653916e-08,0.001335204232365187,5.388644398870532e-08,0.002314050833031902,3.1223523651227715e-08,0.0013408348290798163,2.8773139774235842e-08,0.0012356077546603298
P1G1_Baseline_S1,74,1.5053018843286264e-08,0.2778792581241929,2.3886037557265997e-09,0.044093709474761066,1.1228200949651697e-09,0.020727298506971227,8.991333753174985e-10,0.016598033782397263,5.6925742082967034e-09,0.10508512041914544,9.795895192150994e-09,0.18083257032999253,1.9119032087109184e-08,0.3529380058398101,0.0001061588332354714,0.9936254728494512,3.488730135237878e-07,0.0032653817158868224,8.458910260428689e-08,0.00079173710289999,6.029632237297966e-08,0.000564361532648384,9.408750422959237e-08,0.0008806402447169692,5.1269286651615815e-08,0.0004798702815324853,4.183853103459158e-08,0.0003916002928400864
P1G1_Baseline_S1,75,1.2086528159735946e-08,0.25423455418221325,2.0176599169773446e-09,0.04244054725267469,2.359281138810297e-09,0.049626392342682825,4.761736153850325e-09,0.10016092729096096,7.908729048114907e-09,0.16635647368063886,7.281734082112011e-09,0.1531679232921772,1.102518682832352e-08,0.23190972800709356,0.00014001289706661537,0.9951833769678338,3.4713033459608986e-07,0.0024673322663050713,8.170866014768252e-08,0.0005807686437242966,6.077751022009532e-08,0.00043199426004130197,9.832045660775611e-08,0.0006988419358637546,5.24154012871864e-08,0.00037255807965524924,3.7200982664407195e-08,0.00026441706678544303
P1G1_Baseline_S1,76,1.1538547706703504e-08,0.27465459106015916,2.5308556709468683e-09,0.0602425146565335,1.5475310842054865e-09,0.0368362230576393,1.5907014922691104e-09,0.037863817783943224,4.989272593216383e-09,0.11876075383225156,9.037511447808642e-09,0.21512187443289063,1.0676702637699607e-08,0.2541399031634354,4.724225296192675e-05,0.9855211315276087,3.625045913065905e-07,0.00756221205826789,6.61248225529064e-08,0.0013794306126111737,6.099243882554787e-08,0.0012723639021709108,1.1309829521241583e-07,0.0023593447154480864,5.155748444820219e-08,0.0010755412205480264,3.968599053670279e-08,0.0008278898623028365
P1G1_Baseline_S1,77,2.074169923655816e-08,0.4024934106050197,1.9944499464740023e-09,0.03870237207096479,1.4841952663500648e-09,0.02880086187462196,2.023508285966835e-09,0.03926625018121983,6.570945847985362e-09,0.12750943763541858,7.832812196370523e-09,0.15199599895793847,1.078540489222785e-08,0.20929116512197576,7.205261365426329e-05,0.9949396874521277,2.033844859984353e-07,0.00280843798259526,5.457171533880105e-08,0.0007535544187674388,2.8050849681725196e-08,0.00038734061402713514,4.2080894692034035e-08,0.0005810747187256399,2.1873558089943973e-08,0.0003020413826193955,1.640165932341243e-08,0.00022648257951107204
P1G1_Baseline_S1,78,1.819270290545136e-08,0.35644757345052464,3.348401638394303e-09,0.06560485515243447,2.3608280009993307e-09,0.0462554364056651,2.4436746431395484e-09,0.047878641308909904,6.96079061187831e-09,0.13638198434811732,6.918475616282686e-09,0.13555291141821693,1.0714057019935922e-08,0.20991930920953877,6.71090231837816e-05,0.9853798477761389,5.539943166482628e-07,0.008134447642200802,1.1528020816067475e-07,0.0016926903206128025,7.359966077140652e-08,0.0010806836262344966,1.3402505799895414e-07,0.0019679259953989943,6.896420509373863e-08,0.0010126199830262715,4.973799250806499e-08,0.0007303163294758308
P1G1_Baseline_S1,79,1.6181709184728127e-08,0.36616283924239557,2.2188316535465902e-09,0.050208150992497834,6.337398627607162e-10,0.014340387955343713,7.657202795273612e-10,0.017326866304199377,4.184166247119798e-09,0.09468012157538507,9.831393936686157e-09,0.22246667990826077,1.0277096993429785e-08,0.23255213471734146,0.00012505600955395557,0.9916179835844207,5.680134023416789e-07,0.004504000301048835,1.1929095134044942e-07,0.0009459045834742302,7.806629548741163e-08,0.0006190181726831224,1.531878895750896e-07,0.001214686656897237,8.174841265079767e-08,0.0006482151189946319,5.667505225996999e-08,0.0004493986433920678
P1G1_Baseline_S1,80,1.193595923609634e-08,0.2938039502976638,1.6255840775804982e-09,0.0400137947932817,5.920715083531753e-10,0.014573855738950274,9.413468750408769e-10,0.02317127806963119,6.219969213724265e-09,0.1531047056691953,6.922753534725338e-09,0.17040376020123021,1.2287906953109686e-08,0.30246715260184526,0.0001652191584093452,0.9934930809296745,5.749625145681099e-07,0.0034573549793910268,1.1997394895330647e-07,0.0007214253439156732,7.785683599645904e-08,0.000468167424469724,1.652123302794787e-07,0.0009934520221333257,8.268982266500285e-08,0.0004972290590988473,6.131343513138297e-08,0.00036868892298881205
P1G1_Baseline_S1,81,1.0864381877092495e-08,0.28000781220250215,2.183270665540678e-09,0.05626945457365954,7.310626620607782e-10,0.01884168458936368,9.50835238968491e-10,0.024505885198124265,4.715951530613261e-09,0.1215442613743481,8.98460083328313e-09,0.23156019838964365,1.027017848329084e-08,0.2646934027695534,8.755803499217683e-05,0.9781942780051975,1.0899431155056663e-06,0.012176793586494511,2.4332036243870105e-07,0.0027183637261954815,1.3042207526097449e-07,0.0014570693341535972,2.5526336262688394e-07,0.0028517903665642302,1.3612198806922733e-07,0.0015207484938636073,9.665626620234359e-08,0.0010798392922011946
P1G1_Baseline_S1,82,1.919058200119926e-08,0.3590941842359762,1.9642558568010628e-09,0.03675515700798638,8.027565958696122e-10,0.015021182000412149,9.712752342977954e-10,0.01817450288412189,5.047135956701332e-09,0.09444201165897251,1.0529174097998682e-08,0.19702191330951438,1.483645992620665e-08,0.27761984883095214,0.000677189617442156,0.9875043612510187,6.247719494691974e-06,0.009110668695992424,6.102139574570188e-07,0.0008898378367954251,3.0710757158186534e-07,0.0004478362610693837,8.448272746776348e-07,0.0012319601434516059,3.5046972485056756e-07,0.0005110686473363456,2.085538274684621e-07,0.00030412134042839253
P1G1_Baseline_S1,83,1.069916542927553e-08,0.27356876167005933,2.1508577762592943e-09,0.05499564449855556,9.763316987464371e-10,0.024963989534590635,5.115790319422029e-10,0.013080650373145293,4.0157656613933715e-09,0.10267978810183888,8.851917829093208e-09,0.22633617686516347,1.1803984722161682e-08,0.3018180721253442,3.152297263250826e-05,0.9903785354720093,1.5648810055969458e-07,0.004916492415162656,4.873387831185176e-08,0.0015311051909041502,2.0669410755063688e-08,0.0006493848467691465,4.0252516577328486e-08,0.001264640517303438,2.0447522386512015e-08,0.0006424136299347969,1.9552247072356103e-08,0.0006142861603330374
P1G1_Baseline_S1,84,1.898675131760869e-08,0.2535885250954228,4.438084177134664e-09,0.05927539692823335,3.688854914067887e-09,0.049268632706108186,3.4494077612266525e-09,0.04607055793746711,1.147184822425353e-08,0.15321889577860612,1.3996630608078535e-08,0.1869400853697555,1.8740704030315445e-08,0.250302298418479,0.00029332812236009496,0.9879213153433893,1.9488511739877826e-06,0.006563678926260507,4.063243060839492e-07,0.001368489457105851,2.50227352637733e-07,0.0008427590691399513,5.170139540068246e-07,0.0017412892476306085,2.67157934897646e-07,0.000899780819939588,1.966613922817876e-07,0.0006623503391937881
P1G1_Baseline_S1,85,1.5734693349629554e-08,0.20626046262743564,3.015599042048028e-09,0.03953040835882079,4.471209228383548e-09,0.05861148123183235,4.085652322367774e-09,0.05355735376732168,9.195253587234858e-09,0.12053728768246388,1.2731580030711965e-08,0.16689372514366135,2.6951564935697334e-08,0.35329841698511283,0.00020630249172102444,0.9903047524729656,1.0800838362325235e-06,0.005184678804251666,2.565905789264857e-07,0.0012317004396355169,1.542495733248547e-07,0.0007404374239798069,2.7919277080182854e-07,0.001340196744472812,1.4327976225873961e-07,0.0006877795237194719,1.0623903731715092e-07,0.0005099745653852681
P1G1_Baseline_S1,86,3.0863408627655776e-08,0.4577426418008562,1.9414130720866144e-09,0.028793564546442697,2.6064802506115714e-09,0.03865733594466296,2.6503601053412355e-09,0.0393081286315017,6.767225413564498e-09,0.10036634889677079,7.701079648169675e-09,0.11421656581746605,1.4795275386158712e-08,0.21943229029352584,4.3598209045106134e-05,0.9827105302383649,4.1036715028063506e-07,0.009249740497997741,8.489923458979803e-08,0.001913642180903687,5.53968392276034e-08,0.0012486535213995982,1.1722235624556701e-07,0.002642210457376627,5.303403913825198e-08,0.0011953956335296737,4.603221699735454e-08,0.0010375734546049088
